"NMD" "NMD_derived" "Longest" "APPRIS_imputed" "Pervasive_imputed" "Longest_length" "Percentage_seq_imputed" "Domain_INFO" "Domain_percentage_imputed" "MaxPerDomain_imputed" "number_of_100_damaged_imputed" "Domain_matched_imputed" "Site_INFO" "Site_percentage_imputed" "MaxPerSite_imputed" "number_of_100_damaged_Site_imputed" "Site_matched_imputed" "IImunity" "Antiviral" "ISG" "OMIMrecessive" "pRDG" "RVIS" "group"
"6427" "0" "2" "1" "1" "1" "10254" "99.6489174956115" "0" "99.6489174956115" "100" "1" "1" "0" "99.6489174956115" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6428" "0" "2" "1" "1" "1" "10254" "99.3270918665886" "0" "99.3270918665886" "100" "1" "1" "0" "99.3270918665886" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6429" "0" "2" "1" "1" "1" "10254" "99.0052662375658" "0" "99.0052662375658" "100" "1" "1" "0" "99.0052662375658" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6430" "0" "2" "1" "1" "1" "10254" "98.2250828944802" "0" "98.2250828944802" "100" "1" "1" "0" "98.2250828944802" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6431" "0" "2" "1" "1" "1" "10254" "96.2258630778233" "0" "96.2258630778233" "100" "1" "1" "0" "96.2258630778233" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6432" "0" "2" "1" "1" "1" "10254" "96.0698264092062" "0" "96.0698264092062" "100" "1" "1" "0" "96.0698264092062" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6433" "0" "2" "1" "1" "1" "10254" "95.2408816071777" "0" "95.2408816071777" "100" "1" "1" "0" "95.2408816071777" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6434" "0" "2" "1" "1" "1" "10254" "95.0263311878291" "0" "95.0263311878291" "100" "1" "1" "0" "95.0263311878291" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6435" "0" "2" "1" "1" "1" "10254" "94.4411936805149" "0" "94.4411936805149" "100" "1" "1" "0" "94.4411936805149" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6436" "0" "2" "1" "1" "1" "10254" "93.826799297835" "0" "93.826799297835" "100" "1" "1" "0" "93.826799297835" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6437" "0" "2" "1" "1" "1" "10254" "93.6024965866979" "0" "93.6024965866979" "100" "1" "1" "0" "93.6024965866979" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6438" "0" "2" "1" "1" "1" "10254" "93.0661205383265" "0" "93.0661205383265" "100" "1" "1" "0" "93.0661205383265" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6439" "0" "2" "1" "1" "1" "10254" "92.7930563682465" "0" "92.7930563682465" "100" "1" "1" "0" "92.7930563682465" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6440" "0" "2" "1" "1" "1" "10254" "92.6955334503608" "0" "92.6955334503608" "100" "1" "1" "0" "92.6955334503608" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6441" "0" "2" "1" "1" "1" "10254" "92.646771991418" "0" "92.646771991418" "100" "1" "1" "0" "92.646771991418" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6442" "0" "2" "1" "1" "1" "10254" "92.5394967817437" "0" "92.5394967817437" "100" "1" "1" "0" "92.5394967817437" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6443" "0" "2" "1" "1" "1" "10254" "92.5004876145894" "0" "92.5004876145894" "100" "1" "1" "0" "92.5004876145894" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6444" "0" "2" "1" "1" "1" "10254" "92.4614784474351" "0" "92.4614784474351" "100" "1" "1" "0" "92.4614784474351" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6445" "0" "2" "1" "1" "1" "10254" "92.4517261556466" "0" "92.4517261556466" "100" "1" "1" "0" "92.4517261556466" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6446" "0" "2" "1" "1" "1" "10254" "91.9641115662181" "0" "91.9641115662181" "100" "1" "1" "0" "91.9641115662181" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6447" "0" "2" "1" "1" "1" "10254" "90.3159742539497" "0" "90.3159742539497" "100" "1" "1" "0" "90.3159742539497" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6448" "0" "2" "1" "1" "1" "10254" "90.3062219621611" "0" "90.3062219621611" "100" "1" "1" "0" "90.3062219621611" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6449" "0" "2" "1" "1" "1" "10254" "90.0234055002926" "0" "90.0234055002926" "100" "1" "1" "0" "90.0234055002926" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6450" "0" "2" "1" "1" "1" "10254" "89.740589038424" "0" "89.740589038424" "100" "1" "1" "0" "89.740589038424" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6451" "0" "2" "1" "1" "1" "10254" "88.7556075677784" "0" "88.7556075677784" "100" "1" "1" "0" "88.7556075677784" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6452" "0" "2" "1" "1" "1" "10254" "88.4142773551785" "0" "88.4142773551785" "100" "1" "1" "0" "88.4142773551785" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6453" "0" "2" "1" "1" "1" "10254" "88.4045250633899" "0" "88.4045250633899" "100" "1" "1" "0" "88.4045250633899" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6454" "0" "2" "1" "1" "1" "10254" "88.2777452701385" "0" "88.2777452701385" "100" "1" "1" "0" "88.2777452701385" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6455" "0" "2" "1" "1" "1" "10254" "88.0436902672128" "0" "88.0436902672128" "100" "1" "1" "0" "88.0436902672128" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6456" "0" "2" "1" "1" "1" "10254" "87.9461673493271" "0" "87.9461673493271" "100" "1" "1" "0" "87.9461673493271" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6457" "0" "2" "1" "1" "1" "10254" "87.7608738053443" "0" "87.7608738053443" "100" "1" "1" "0" "87.7608738053443" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6458" "0" "2" "1" "1" "1" "10254" "87.7121123464014" "0" "87.7121123464014" "100" "1" "1" "0" "87.7121123464014" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6459" "0" "2" "1" "1" "1" "10254" "87.4000390091672" "0" "87.4000390091672" "100" "1" "1" "0" "87.4000390091672" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6460" "0" "2" "1" "1" "1" "10254" "87.3220206748586" "0" "87.3220206748586" "100" "1" "1" "0" "87.3220206748586" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6461" "0" "2" "1" "1" "1" "10254" "86.7661400429101" "0" "86.7661400429101" "100" "1" "1" "0" "86.7661400429101" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6462" "0" "2" "1" "1" "1" "10254" "86.473571289253" "0" "86.473571289253" "100" "1" "1" "0" "86.473571289253" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6463" "0" "2" "1" "1" "1" "10254" "86.3760483713673" "0" "86.3760483713673" "100" "1" "1" "0" "86.3760483713673" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6464" "0" "2" "1" "1" "1" "10254" "86.2882777452701" "0" "86.2882777452701" "100" "1" "1" "0" "86.2882777452701" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6465" "0" "2" "1" "1" "1" "10254" "84.9814706456017" "0" "84.9814706456017" "100" "1" "1" "0" "84.9814706456017" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6466" "0" "2" "1" "1" "1" "10254" "84.5328652233275" "0" "84.5328652233275" "100" "1" "1" "0" "84.5328652233275" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6467" "0" "2" "1" "1" "1" "10254" "84.3378193875561" "0" "84.3378193875561" "100" "1" "1" "0" "84.3378193875561" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6468" "0" "2" "1" "1" "1" "10254" "83.9574800078018" "0" "83.9574800078018" "100" "1" "1" "0" "83.9574800078018" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6469" "0" "2" "1" "1" "1" "10254" "82.9042324946362" "0" "82.9042324946362" "100" "1" "1" "0" "82.9042324946362" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6470" "0" "2" "1" "1" "1" "10254" "82.8262141603277" "0" "82.8262141603277" "100" "1" "1" "0" "82.8262141603277" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6471" "0" "2" "1" "1" "1" "10254" "82.7774527013848" "0" "82.7774527013848" "100" "1" "1" "0" "82.7774527013848" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6472" "0" "2" "1" "1" "1" "10254" "82.7677004095963" "0" "82.7677004095963" "100" "1" "1" "0" "82.7677004095963" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6473" "0" "2" "1" "1" "1" "10254" "82.523893114882" "0" "82.523893114882" "100" "1" "1" "0" "82.523893114882" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6474" "0" "2" "1" "1" "1" "10254" "82.5043885313049" "0" "82.5043885313049" "100" "1" "1" "0" "82.5043885313049" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6475" "0" "2" "1" "1" "1" "10254" "82.4068656134192" "0" "82.4068656134192" "100" "1" "1" "0" "82.4068656134192" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6476" "0" "2" "1" "1" "1" "10254" "82.3288472791106" "0" "82.3288472791106" "100" "1" "1" "0" "82.3288472791106" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6477" "0" "2" "1" "1" "1" "10254" "81.9290033157792" "0" "81.9290033157792" "100" "1" "1" "0" "81.9290033157792" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6478" "0" "2" "1" "1" "1" "10254" "81.207333723425" "0" "81.207333723425" "100" "1" "1" "0" "81.207333723425" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6479" "0" "2" "1" "1" "1" "10254" "80.2711137117223" "0" "80.2711137117223" "100" "1" "1" "0" "80.2711137117223" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6480" "0" "2" "1" "1" "1" "10254" "80.1735907938366" "0" "80.1735907938366" "100" "1" "1" "0" "80.1735907938366" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6481" "0" "2" "1" "1" "1" "10254" "79.6664716208309" "0" "79.6664716208309" "100" "1" "1" "0" "79.6664716208309" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6482" "0" "2" "1" "1" "1" "10254" "79.617710161888" "0" "79.617710161888" "100" "1" "1" "0" "79.617710161888" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6483" "0" "2" "1" "1" "1" "10254" "78.8570314023796" "0" "78.8570314023796" "100" "1" "1" "0" "78.8570314023796" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6484" "0" "2" "1" "1" "1" "10254" "78.4474351472596" "0" "78.4474351472596" "100" "1" "1" "0" "78.4474351472596" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6485" "0" "2" "1" "1" "1" "10254" "78.0475911839282" "0" "78.0475911839282" "100" "1" "1" "0" "78.0475911839282" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6486" "0" "2" "1" "1" "1" "10254" "77.3551784669397" "0" "77.3551784669397" "100" "1" "1" "0" "77.3551784669397" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6487" "0" "2" "1" "1" "1" "10254" "77.2966647162083" "0" "77.2966647162083" "100" "1" "1" "0" "77.2966647162083" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6488" "0" "2" "1" "1" "1" "10254" "76.9163253364541" "0" "76.9163253364541" "100" "1" "1" "0" "76.9163253364541" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6489" "0" "2" "1" "1" "1" "10254" "76.2434172030427" "0" "76.2434172030427" "100" "1" "1" "0" "76.2434172030427" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6490" "0" "2" "1" "1" "1" "10254" "75.8630778232885" "0" "75.8630778232885" "100" "1" "1" "0" "75.8630778232885" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6491" "0" "2" "1" "1" "1" "10254" "75.3852155256485" "0" "75.3852155256485" "100" "1" "1" "0" "75.3852155256485" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6492" "0" "2" "1" "1" "1" "10254" "74.8390871854886" "0" "74.8390871854886" "100" "1" "1" "0" "74.8390871854886" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6493" "0" "2" "1" "1" "1" "10254" "74.8195826019114" "0" "74.8195826019114" "100" "1" "1" "0" "74.8195826019114" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6494" "0" "2" "1" "1" "1" "10254" "74.5367661400429" "0" "74.5367661400429" "100" "1" "1" "0" "74.5367661400429" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6495" "0" "2" "1" "1" "1" "10254" "74.4880046811001" "0" "74.4880046811001" "100" "1" "1" "0" "74.4880046811001" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6496" "0" "2" "1" "1" "1" "10254" "74.4880046811001" "0" "74.4880046811001" "100" "1" "1" "0" "74.4880046811001" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6497" "0" "2" "1" "1" "1" "10254" "74.0979130095572" "0" "74.0979130095572" "100" "1" "1" "0" "74.0979130095572" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6498" "0" "2" "1" "1" "1" "10254" "73.7663350887459" "0" "73.7663350887459" "100" "1" "1" "0" "73.7663350887459" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6499" "0" "2" "1" "1" "1" "10254" "72.6545738248488" "0" "72.6545738248488" "100" "1" "1" "0" "72.6545738248488" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6500" "0" "2" "1" "1" "1" "10254" "72.6350692412717" "0" "72.6350692412717" "100" "1" "1" "0" "72.6350692412717" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6501" "0" "2" "1" "1" "1" "10254" "72.5960600741174" "0" "72.5960600741174" "100" "1" "1" "0" "72.5960600741174" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6502" "0" "2" "1" "1" "1" "10254" "72.3815096547689" "0" "72.3815096547689" "100" "1" "1" "0" "72.3815096547689" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6503" "0" "2" "1" "1" "1" "10254" "72.3425004876146" "0" "72.3425004876146" "100" "1" "1" "0" "72.3425004876146" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6504" "0" "2" "1" "1" "1" "10254" "72.3132436122489" "0" "72.3132436122489" "100" "1" "1" "0" "72.3132436122489" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6505" "0" "2" "1" "1" "1" "10254" "71.7671152720889" "0" "71.7671152720889" "100" "1" "1" "0" "71.7671152720889" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6506" "0" "2" "1" "1" "1" "10254" "71.4452896430661" "0" "71.4452896430661" "100" "1" "1" "0" "71.4452896430661" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6507" "0" "2" "1" "1" "1" "10254" "71.1722254729862" "0" "71.1722254729862" "100" "1" "1" "0" "71.1722254729862" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6508" "0" "2" "1" "1" "1" "10254" "71.1722254729862" "0" "71.1722254729862" "100" "1" "1" "0" "71.1722254729862" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6509" "0" "2" "1" "1" "1" "10254" "70.6943631753462" "0" "70.6943631753462" "100" "1" "1" "0" "70.6943631753462" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6510" "0" "2" "1" "1" "1" "10254" "70.1579871269748" "0" "70.1579871269748" "100" "1" "1" "0" "70.1579871269748" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6511" "0" "2" "1" "1" "1" "10254" "69.2022625316949" "0" "69.2022625316949" "100" "1" "1" "0" "69.2022625316949" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6512" "0" "2" "1" "1" "1" "10254" "69.1047396138092" "0" "69.1047396138092" "100" "1" "1" "0" "69.1047396138092" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6513" "0" "2" "1" "1" "1" "10254" "68.997464404135" "0" "68.997464404135" "100" "1" "1" "0" "68.997464404135" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6514" "0" "2" "1" "1" "1" "10254" "68.8901891944607" "0" "68.8901891944607" "100" "1" "1" "0" "68.8901891944607" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6515" "0" "2" "1" "1" "1" "10254" "68.1880241856836" "0" "68.1880241856836" "100" "1" "1" "0" "68.1880241856836" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6516" "0" "2" "1" "1" "1" "10254" "67.5833820947923" "0" "67.5833820947923" "100" "1" "1" "0" "67.5833820947923" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6517" "0" "2" "1" "1" "1" "10254" "67.4858591769066" "0" "67.4858591769066" "100" "1" "1" "0" "67.4858591769066" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6518" "0" "2" "1" "1" "1" "10254" "66.9982445874781" "0" "66.9982445874781" "100" "1" "1" "0" "66.9982445874781" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6519" "0" "2" "1" "1" "1" "10254" "66.3350887458553" "0" "66.3350887458553" "100" "1" "1" "0" "66.3350887458553" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6520" "0" "2" "1" "1" "1" "10254" "66.3155841622781" "0" "66.3155841622781" "100" "1" "1" "0" "66.3155841622781" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6521" "0" "2" "1" "1" "1" "10254" "64.9307587283012" "0" "64.9307587283012" "100" "1" "1" "0" "64.9307587283012" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6522" "0" "2" "1" "1" "1" "10254" "64.0433001755412" "0" "64.0433001755412" "100" "1" "1" "0" "64.0433001755412" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6523" "0" "2" "1" "1" "1" "10254" "63.8970157987127" "0" "63.8970157987127" "100" "1" "1" "0" "63.8970157987127" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6524" "0" "2" "1" "1" "1" "10254" "63.7897405890384" "0" "63.7897405890384" "100" "1" "1" "0" "63.7897405890384" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6525" "0" "2" "1" "1" "1" "10254" "63.5069241271699" "0" "63.5069241271699" "100" "1" "1" "0" "63.5069241271699" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6526" "0" "2" "1" "1" "1" "10254" "63.1850984981471" "0" "63.1850984981471" "100" "1" "1" "0" "63.1850984981471" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6527" "0" "2" "1" "1" "1" "10254" "62.5024380729471" "0" "62.5024380729471" "100" "1" "1" "0" "62.5024380729471" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6528" "0" "2" "1" "1" "1" "10254" "62.4926857811586" "0" "62.4926857811586" "100" "1" "1" "0" "62.4926857811586" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6529" "0" "2" "1" "1" "1" "10254" "62.4341720304271" "0" "62.4341720304271" "100" "1" "1" "0" "62.4341720304271" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6530" "0" "2" "1" "1" "1" "10254" "62.3268968207529" "0" "62.3268968207529" "100" "1" "1" "0" "62.3268968207529" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6531" "0" "2" "1" "1" "1" "10254" "62.2586307782329" "0" "62.2586307782329" "100" "1" "1" "0" "62.2586307782329" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6532" "0" "2" "1" "1" "1" "10254" "61.0103374292959" "0" "61.0103374292959" "100" "1" "1" "0" "61.0103374292959" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6533" "0" "2" "1" "1" "1" "10254" "60.9420713867759" "0" "60.9420713867759" "100" "1" "1" "0" "60.9420713867759" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6534" "0" "2" "1" "1" "1" "10254" "60.9225668031987" "0" "60.9225668031987" "100" "1" "1" "0" "60.9225668031987" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6535" "0" "2" "1" "1" "1" "10254" "60.893309927833" "0" "60.893309927833" "100" "1" "1" "0" "60.893309927833" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6536" "0" "2" "1" "1" "1" "10254" "60.8640530524673" "0" "60.8640530524673" "100" "1" "1" "0" "60.8640530524673" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6537" "0" "2" "1" "1" "1" "10254" "60.5422274234445" "0" "60.5422274234445" "100" "1" "1" "0" "60.5422274234445" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6538" "0" "2" "1" "1" "1" "10254" "60.4447045055588" "0" "60.4447045055588" "100" "1" "1" "0" "60.4447045055588" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6539" "0" "2" "1" "1" "1" "10254" "60.1813926272674" "0" "60.1813926272674" "100" "1" "1" "0" "60.1813926272674" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6540" "0" "2" "1" "1" "1" "10254" "60.1326311683246" "0" "60.1326311683246" "100" "1" "1" "0" "60.1326311683246" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6541" "0" "2" "1" "1" "1" "10254" "59.7717963721475" "0" "59.7717963721475" "100" "1" "1" "0" "59.7717963721475" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6542" "0" "2" "1" "1" "1" "10254" "58.9526038619075" "0" "58.9526038619075" "100" "1" "1" "0" "58.9526038619075" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6543" "0" "2" "1" "1" "1" "10254" "58.3187048956505" "0" "58.3187048956505" "100" "1" "1" "0" "58.3187048956505" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6544" "0" "2" "1" "1" "1" "10254" "57.9091086405305" "0" "57.9091086405305" "100" "1" "1" "0" "57.9091086405305" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6545" "0" "2" "1" "1" "1" "10254" "57.1289252974449" "0" "57.1289252974449" "100" "1" "1" "0" "57.1289252974449" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6546" "0" "2" "1" "1" "1" "10254" "57.0606592549249" "0" "57.0606592549249" "100" "1" "1" "0" "57.0606592549249" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
"6547" "0" "2" "1" "1" "1" "10254" "57.0021455041935" "0" "57.0021455041935" "100" "1" "1" "0" "57.0021455041935" "100" "1" "0" "0" "0" "0" "0" "0.703463021" "3.731883424" "Pathogenic_frameshift"
